wager_datetime,customer_id,draw_no
2020-10-18 14:08:24.100607,17467592,432
2020-10-18 13:44:11.776575,17446856,432
2020-10-18 13:41:40.280624,17339907,432
2020-10-18 13:39:23.194392,17345170,432
2020-10-18 13:25:27.080954,17357566,432
2020-10-18 13:24:58.155166,17420047,432
2020-10-18 13:11:54.612683,17424355,432
2020-10-18 12:55:44.234616,17375568,432
2020-10-18 12:39:56.846907,17376882,432
2020-10-18 12:25:54.615187,17378613,432
2020-10-18 12:25:20.924363,17376111,432
2020-10-18 12:23:35.441721,17380065,432
2020-10-18 12:19:46.610364,17488848,432
2020-10-18 12:06:29.347943,17433802,432
2020-10-18 11:47:53.748610,17445555,432
2020-10-18 11:43:31.637071,17463929,432
2020-10-18 11:36:01.255706,17369972,432
2020-10-18 11:32:27.167616,17488836,432
2020-10-18 11:28:48.178083,17488834,432
2020-10-18 11:19:03.052369,17488830,432
2020-10-18 11:18:02.654503,17421886,432
2020-10-18 11:16:35.383767,17488829,432
2020-10-18 11:08:41.555330,17446001,432
2020-10-18 11:07:38.298027,17428934,432
2020-10-18 11:04:15.336197,17444790,432
2020-10-18 10:52:23.975644,17395241,432
2020-10-18 10:51:40.467643,17353041,432
2020-10-18 10:46:14.608201,17333100,432
2020-10-17 14:44:51.487027,17345318,432
2020-10-17 14:33:46.932715,17488620,432
2020-10-17 14:26:09.772962,17427220,432
2020-10-17 14:24:49.027404,17456972,432
2020-10-17 14:24:21.812353,17342537,432
2020-10-17 14:22:02.739135,17322077,432
2020-10-17 14:18:39.778518,17380583,432
2020-10-17 14:17:45.422157,17479850,432
2020-10-17 14:15:03.435657,17453036,432
2020-10-17 14:08:38.981168,17445012,432
2020-10-17 14:03:50.320443,17402979,432
2020-10-17 13:52:10.929309,17376678,432
2020-10-17 13:48:25.443984,17488603,432
2020-10-17 13:46:11.637195,17383076,432
2020-10-17 13:43:30.949558,17488601,432
2020-10-17 13:42:08.140776,17344941,432
2020-10-17 13:41:21.485702,17401513,432
2020-10-17 13:27:29.746454,17454157,432
2020-10-17 13:25:50.262197,17320428,432
2020-10-17 13:23:28.218652,17340844,432
2020-10-17 13:20:39.405256,17340844,432
2020-10-17 13:20:10.546363,17484368,432
2020-10-17 13:15:53.613474,17352035,432
2020-10-17 13:13:43.413265,17488592,432
2020-10-17 13:12:35.360044,17447200,432
2020-10-17 13:08:33.094737,17387965,432
2020-10-17 13:05:50.758725,17487809,432
2020-10-17 13:03:02.440896,17488574,432
2020-10-17 12:56:32.283734,17452118,432
2020-10-17 12:53:01.020663,17332723,432
2020-10-17 12:48:55.780306,17488586,432
2020-10-17 12:36:00.703285,17467211,432
2020-10-17 12:34:28.387309,17348439,432
2020-10-17 12:24:24.996731,17340979,432
2020-10-17 12:21:26.277611,17427784,432
2020-10-17 12:01:12.883320,17434641,432
2020-10-17 11:55:08.227117,17364020,432
2020-10-17 11:52:11.341637,17488558,432
2020-10-17 11:48:43.834528,17398930,432
2020-10-17 11:43:26.655442,17345456,432
2020-10-17 11:39:21.522040,17338172,432
2020-10-17 11:26:33.980765,17437783,432
2020-10-17 11:25:35.850135,17467228,432
2020-10-17 11:23:26.280944,17380385,432
2020-10-17 11:21:41.460840,17488546,432
2020-10-17 11:18:13.350679,17325114,432
2020-10-17 11:17:43.281275,17369687,432
2020-10-17 11:05:30.831027,17419437,432
2020-10-17 10:55:44.747415,17471808,432
2020-10-17 10:51:34.654632,17471808,432
2020-10-17 10:51:26.316193,17467754,432
2020-10-17 10:47:48.601255,17322984,432
2020-10-17 10:39:24.875722,17474184,432
2020-10-17 10:27:52.191329,17369751,432
2020-10-17 10:21:25.240807,17397514,432
2020-10-17 10:19:26.962244,17343095,432
2020-10-17 10:16:35.805030,17428853,432
2020-10-17 10:04:34.887479,17417504,432
2020-10-16 16:52:33.450756,17368264,432
2020-10-16 16:51:44.738978,17322679,432
2020-10-16 16:51:00.065017,17353545,432
2020-10-16 16:49:32.456646,17420956,432
2020-10-16 15:44:44.299677,17317724,432
2020-10-16 15:32:01.317246,17488360,432
2020-10-16 14:45:14.103159,17466329,432
2020-10-16 14:43:01.172772,17370624,432
2020-10-16 13:51:13.367285,17430247,432
2020-10-16 13:31:41.007368,17446494,432
2020-10-16 12:53:24.545431,17420746,432
2020-10-16 12:45:15.749358,17424437,432
2020-10-16 12:41:15.492001,17375991,432
2020-10-16 12:24:35.702679,17428600,432
2020-10-16 12:20:40.225671,17488312,432
2020-10-16 12:16:47.409563,17420629,432
2020-10-16 12:15:42.016568,17335610,432
2020-10-16 12:14:28.241824,17428305,432
2020-10-16 12:13:57.436954,17352608,432
2020-10-16 12:06:53.734071,17460817,432
2020-10-16 12:02:44.673664,17486619,432
2020-10-16 11:51:51.720529,17409223,432
2020-10-16 11:34:34.579141,17396888,432
2020-10-16 11:33:00.586795,17333792,432
2020-10-16 10:46:38.737983,17363275,432
2020-10-16 10:44:25.919652,17352013,432
2020-10-16 10:37:25.208095,17322948,432
2020-10-16 10:25:52.991853,17488278,432
2020-10-16 10:14:13.839383,17346999,432
2020-10-20 16:56:01.795957,17471697,432
2020-10-20 16:24:50.935028,17448654,432
2020-10-20 15:36:38.624577,17487817,432
2020-10-20 15:33:15.751352,17352216,432
2020-10-20 14:44:36.164034,17371505,432
2020-10-20 14:31:08.034252,17389808,432
2020-10-15 15:40:43.501734,27355547,432
2020-10-15 15:19:03.133743,27440284,432
2020-10-15 15:17:45.120629,27487924,432
2020-10-15 15:12:52.806003,27354886,432
2020-10-15 15:12:46.706584,27452159,432
2020-10-15 14:59:23.088682,27337747,432
2020-10-15 14:49:25.019823,27413722,432
2020-10-15 14:33:43.302849,27465364,432
2020-10-15 14:28:54.876105,27458181,432
2020-10-15 13:53:38.164560,27487901,432
2020-10-15 11:31:33.836571,27487861,432
2020-10-15 11:29:11.240540,27346184,432
2020-10-15 11:17:02.822568,27332802,432
2020-10-15 11:16:25.585943,27420710,432
2020-10-15 11:14:29.057550,27371501,432
2020-10-15 11:12:28.777820,27331646,432
2020-10-15 11:11:06.791538,27374539,432
2020-10-15 11:04:57.547933,27449539,432
2020-10-15 11:04:04.611906,27487851,432
2020-10-15 11:02:16.471202,27348307,432
2020-10-15 10:55:34.028932,27433153,432
2020-10-15 10:52:49.237763,27487846,432
2020-10-15 10:31:10.045953,27468142,432
2020-10-15 10:31:06.818925,27423882,432
2020-10-15 10:21:53.759653,27420820,432
2020-10-15 10:20:43.815369,27421135,432
2020-10-15 10:18:52.369478,27428785,432
2020-10-15 15:24:51.269813,17323453,432
2020-10-15 15:15:44.753277,17488066,432
2020-10-15 14:57:24.530558,17353055,432
2020-10-15 14:49:42.977022,17419765,432
2020-10-15 14:42:00.085142,17456639,432
2020-10-15 14:38:03.170065,17420943,432
2020-10-15 14:06:51.581544,17351392,432
2020-10-15 13:58:50.141694,17420591,432
2020-10-14 16:37:45.498785,27444708,432
2020-10-14 15:25:44.593675,27487692,432
2020-10-14 14:51:56.675056,27487643,432
2020-10-14 14:34:00.640275,27419168,432
2020-10-14 14:31:19.633693,27396008,432
2020-10-14 14:18:42.592913,27420092,432
2020-10-14 14:12:00.051723,27444008,432
2020-10-14 14:03:08.704611,27342810,432
2020-10-14 13:27:37.115735,27371161,432
2020-10-14 13:26:30.094799,27349374,432
2020-10-15 13:56:30.951785,17344079,432
2020-10-14 13:14:19.039051,27480357,432
2020-10-14 11:36:58.553895,27473617,432
2020-10-14 11:31:10.871687,27333813,432
2020-10-14 11:31:00.720910,27359084,432
2020-10-14 11:26:00.982977,27477597,432
2020-10-14 11:12:27.610862,27445253,432
2020-10-14 11:10:56.672575,27323512,432
2020-10-14 11:06:45.923778,27349511,432
2020-10-14 10:46:27.319510,27487632,432
2020-10-14 10:32:47.281020,27444739,432
2020-10-14 10:30:12.650826,27371600,432
2020-10-14 10:28:40.790951,27353708,432
2020-10-14 10:16:56.660072,27400711,432
2020-10-14 11:48:53.759841,27444224,432
2020-10-15 13:40:23.170845,17342735,432
2020-10-13 16:45:07.290476,27340693,432
2020-10-13 16:26:05.846582,27487490,432
2020-10-13 15:27:03.844832,27333353,432
2020-10-13 15:14:07.029137,27393187,432
2020-10-13 14:53:47.192158,27415831,432
2020-10-13 14:51:38.776622,27375851,432
2020-10-13 14:37:58.544747,27382296,432
2020-10-13 14:31:20.648725,27387993,432
2020-10-13 14:29:19.499510,27395173,432
2020-10-18 10:42:33.282523,17421174,432
2020-10-18 10:32:40.384143,17488814,432
2020-10-18 10:27:34.709956,17321252,432
2020-10-18 10:27:34.495600,17317533,432
2020-10-18 10:23:19.804862,17323926,432
2020-10-18 10:22:18.110314,17337217,432
2020-10-18 10:17:34.885047,17465517,432
2020-10-17 15:53:39.739024,17395628,432
2020-10-17 15:53:00.925194,17468204,432
2020-10-17 15:41:51.046347,17397371,432
2020-10-17 15:39:26.812629,17428370,432
2020-10-17 15:33:20.367589,17488642,432
2020-10-17 15:23:05.855721,17334994,432
2020-10-17 15:18:16.157616,17488634,432
2020-10-17 15:08:46.102870,17488631,432
2020-10-17 15:08:04.480653,17488630,432
2020-10-17 15:03:09.743498,17347392,432
2020-10-17 15:01:52.654455,17488628,432
2020-10-17 14:58:22.363451,17345132,432
2020-10-17 14:54:08.588343,17423901,432
2020-10-17 14:45:05.265552,17386363,432
2020-10-17 14:44:58.475351,17411553,432
2020-10-13 14:13:00.109094,27387471,432
2020-10-13 13:53:13.676896,27487453,432
2020-10-13 13:43:55.739698,27442134,432
2020-10-13 13:22:22.028617,27467938,432
2020-10-13 13:21:53.952368,27423310,432
2020-10-13 13:18:54.955636,27396514,432
2020-10-13 13:16:46.978568,27422062,432
2020-10-13 13:14:51.663749,27344913,432
2020-10-13 13:12:37.313652,27323528,432
2020-10-13 12:56:18.463122,27371819,432
2020-10-13 12:47:37.897935,27465712,432
2020-10-13 12:44:35.727616,27365371,432
2020-10-13 12:37:43.855767,27317438,432
2020-10-13 12:27:29.911069,27352225,432
2020-10-13 12:12:02.021449,27369807,432
2020-10-13 12:10:25.602145,27402367,432
2020-10-13 11:53:08.241771,27428419,432
2020-10-13 11:44:01.282263,27435376,432
2020-10-13 11:42:13.615842,27400891,432
2020-10-13 11:41:50.165419,27384864,432
2020-10-13 11:33:29.051085,27469552,432
2020-10-13 11:32:51.206465,27419066,432
2020-10-13 11:31:18.795890,27334670,432
2020-10-13 11:27:19.635350,27343927,432
2020-10-13 11:24:33.923188,27396522,432
2020-10-13 11:14:42.262736,27445482,432
2020-10-13 10:59:24.728943,27370432,432
2020-10-13 10:51:22.589716,27326520,432
2020-10-13 10:43:13.123555,27467286,432
2020-10-13 10:37:48.794836,27342546,432
2020-10-13 10:35:23.478772,27423174,432
2020-10-13 10:34:20.749909,27343610,432
2020-10-13 10:32:19.032170,27460091,432
2020-10-13 10:20:28.130104,27394164,432
2020-10-12 16:20:04.598787,27352754,432
2020-10-12 15:20:58.473820,27451499,432
2020-10-12 15:19:23.028875,27374644,432
2020-10-12 14:57:29.414811,27349352,432
2020-10-12 14:47:08.553325,27345331,432
2020-10-12 14:32:45.451187,27487157,432
2020-10-12 13:56:58.045385,27377549,432
2020-10-12 13:38:02.563788,27337317,432
2020-10-12 13:19:42.909418,27380724,432
2020-10-12 13:13:56.567397,27347928,432
2020-10-12 13:02:32.123083,27484655,432
2020-10-12 12:59:01.812347,27457771,432
2020-10-12 12:52:10.367009,27381001,432
2020-10-12 12:34:24.165217,27400338,432
2020-10-12 12:33:34.493686,27487173,432
2020-10-12 12:33:01.111697,27345752,432
2020-10-12 12:27:59.954701,27452006,432
2020-10-12 12:06:42.898255,27432969,432
2020-10-12 12:05:59.368355,27356535,432
2020-10-12 12:02:50.707100,27371001,432
2020-10-12 11:56:54.657232,27350474,432
2020-10-12 11:51:27.308770,27440101,432
2020-10-12 11:49:59.825672,27465963,432
2020-10-12 11:46:45.151730,27480042,432
2020-10-12 11:41:57.144556,27347064,432
2020-10-15 12:56:27.293664,17375309,432
2020-10-12 11:31:24.163417,27354760,432
2020-10-12 11:29:34.761177,27419716,432
2020-10-12 11:07:47.492653,27448328,432
2020-10-12 11:02:04.140995,27422142,432
2020-10-12 10:55:45.412226,27345661,432
2020-10-12 10:54:02.464055,27428749,432
2020-10-12 10:53:59.571581,27346700,432
2020-10-12 10:48:15.152752,27346214,432
2020-10-12 10:47:01.005170,27419412,432
2020-10-12 10:37:09.444677,27452126,432
2020-10-12 10:33:12.949563,27336100,432
2020-10-12 10:31:19.448051,27394542,432
2020-10-12 10:22:44.163583,27468058,432
2020-10-12 10:22:40.118374,27418310,432
2020-10-12 10:18:59.072196,27486076,432
2020-10-12 10:18:52.616159,27487143,432
2020-10-12 10:15:49.418024,27421135,432
2020-10-12 10:13:46.084587,27427977,432
2020-10-11 16:18:24.817417,27370924,432
2020-10-11 16:00:59.564897,27473182,432
2020-10-11 15:45:58.212550,27374470,432
2020-10-11 15:41:14.749316,27368412,432
2020-10-11 15:41:02.296168,27486997,432
2020-10-11 15:13:50.450947,27379129,432
2020-10-11 15:12:34.490313,27332338,432
2020-10-11 15:10:34.324118,27449350,432
2020-10-15 12:20:26.413213,17488012,432
2020-10-15 12:14:56.189732,17445637,432
2020-10-11 15:08:51.814715,27395107,432
2020-10-11 14:50:13.208638,27471897,432
2020-10-11 14:44:33.181788,27403167,432
2020-10-11 14:42:21.725425,27486976,432
2020-10-11 14:41:20.933760,27363473,432
2020-10-11 14:40:55.408099,27334007,432
2020-10-11 14:37:37.438029,27371180,432
2020-10-11 14:34:40.412198,27484595,432
2020-10-11 14:31:38.378187,27486973,432
2020-10-11 14:21:55.865383,27402575,432
2020-10-11 14:19:12.295888,27345735,432
2020-10-11 14:17:18.284874,27470953,432
2020-10-11 14:15:32.203932,27483055,432
2020-10-11 14:15:18.367329,27485487,432
2020-10-11 14:09:17.041385,27408941,432
2020-10-11 14:08:52.701928,27328442,432
2020-10-11 14:06:33.318906,27323614,432
2020-10-11 14:03:32.404749,27457866,432
2020-10-11 13:58:18.621821,27486928,432
2020-10-11 13:56:05.182009,27358655,432
2020-10-11 13:53:05.003001,27399056,432
2020-10-11 13:51:11.737625,27409775,432
2020-10-11 13:41:43.323260,27458963,432
2020-10-11 13:40:17.624294,27472062,432
2020-10-11 13:37:50.659001,27389497,432
2020-10-11 13:37:07.391046,27371406,432
2020-10-11 13:34:05.768193,27450431,432
2020-10-11 13:32:21.682332,27376440,432
2020-10-15 13:29:16.637582,27344965,432
2020-10-15 12:54:09.165880,27333823,432
2020-10-15 12:19:04.360525,27487489,432
2020-10-15 12:10:27.024579,27392744,432
2020-10-15 12:08:59.988705,27473431,432
2020-10-15 12:07:16.734730,27318172,432
2020-10-15 12:06:52.566461,27394327,432
2020-10-11 13:25:38.726149,27417603,432
2020-10-11 13:21:25.131300,27374524,432
2020-10-11 13:13:40.235439,27363960,432
2020-10-11 13:09:49.218737,27468135,432
2020-10-11 13:00:31.666991,27467300,432
2020-10-11 12:54:09.907426,27427453,432
2020-10-11 12:52:21.383834,27349766,432
2020-10-11 12:40:52.327040,27486943,432
2020-10-11 12:40:02.885416,27337277,432
2020-10-11 12:38:54.191629,27381606,432
2020-10-11 12:33:15.853811,27402345,432
2020-10-11 12:31:32.449175,27330536,432
2020-10-11 12:29:16.167384,27369646,432
2020-10-11 12:21:56.376337,27371776,432
2020-10-11 12:10:22.923731,27486931,432
2020-10-11 12:09:45.732051,27467846,432
2020-10-11 12:08:23.446968,27429314,432
2020-10-11 12:07:21.297777,27486930,432
2020-10-11 12:06:56.829969,27483965,432
2020-10-11 12:04:42.886751,27320809,432
2020-10-11 12:00:52.403223,27480253,432
2020-10-11 11:56:59.655549,27344866,432
2020-10-11 11:53:35.637555,27337178,432
2020-10-11 11:52:31.215160,27345961,432
2020-10-11 11:50:47.024074,27440350,432
2020-10-11 11:49:18.662071,27343307,432
2020-10-11 11:46:22.745882,27389699,432
2020-10-11 11:38:23.173380,27317664,432
2020-10-11 11:34:01.273143,27342643,432
2020-10-11 11:22:05.974052,27424212,432
2020-10-11 11:18:54.549185,27419426,432
2020-10-11 11:18:16.019932,27441640,432
2020-10-11 11:13:41.343448,27429352,432
2020-10-11 11:11:30.555469,27394395,432
2020-10-11 11:06:20.024932,27482180,432
2020-10-11 11:03:23.640267,27459629,432
2020-10-11 11:00:27.599758,27374830,432
2020-10-11 10:57:22.601118,27394104,432
2020-10-11 10:56:17.743794,27367501,432
2020-10-11 10:54:21.502576,27369456,432
2020-10-11 10:52:58.480802,27399112,432
2020-10-11 10:42:34.986313,27336794,432
2020-10-11 10:42:01.919679,27323084,432
2020-10-11 10:38:09.658868,27428368,432
2020-10-11 10:35:12.688004,27399970,432
2020-10-11 10:33:42.489871,27400111,432
2020-10-11 10:33:41.354992,27346036,432
2020-10-11 10:32:00.880338,27486903,432
2020-10-11 10:28:05.082330,27486902,432
2020-10-11 10:26:35.547055,27431892,432
2020-10-10 14:58:13.354236,27390604,432
2020-10-10 14:54:15.956306,27330033,432
2020-10-10 14:46:55.152513,27483980,432
2020-10-10 14:40:24.602869,27351731,432
2020-10-10 14:33:15.988990,27334788,432
2020-10-10 14:04:20.962809,27341383,432
2020-10-10 14:01:24.501197,27444367,432
2020-10-10 14:00:46.284158,27349869,432
2020-10-10 13:53:49.874816,27402204,432
2020-10-10 13:51:10.972108,27447293,432
2020-10-10 13:45:47.711596,27321935,432
2020-10-10 13:44:24.354807,27374244,432
2020-10-10 13:41:02.156573,27344476,432
2020-10-10 13:39:25.955442,27342841,432
2020-10-10 13:39:18.892885,27380858,432
2020-10-10 13:38:03.632451,27400998,432
2020-10-10 13:19:49.451889,27374346,432
2020-10-10 13:17:53.451857,27445978,432
2020-10-10 13:09:43.353269,27471801,432
2020-10-10 13:08:26.302446,27418301,432
2020-10-10 13:03:58.398803,27319868,432
2020-10-10 12:58:06.917560,27475326,432
2020-10-10 12:52:37.177659,27370518,432
2020-10-10 12:51:52.280625,27382595,432
2020-10-10 12:45:52.777531,27397702,432
2020-10-10 12:37:59.734692,27470076,432
2020-10-10 12:35:31.535365,27486694,432
2020-10-10 12:25:25.562852,27376203,432
2020-10-10 12:25:12.239571,27376612,432
2020-10-10 12:18:13.597338,27317892,432
2020-10-10 12:16:56.013736,27346219,432
2020-10-10 12:13:14.723530,27369596,432
2020-10-10 12:06:21.454408,27452198,432
2020-10-10 12:05:10.610503,27340693,432
2020-10-10 12:01:04.627345,27318090,432
2020-10-10 11:59:23.606934,27486683,432
2020-10-10 11:59:04.041375,27323526,432
2020-10-10 11:57:45.563920,27445721,432
2020-10-10 11:57:29.219141,27368273,432
2020-10-10 11:57:15.774496,27486682,432
2020-10-10 11:51:10.194215,27484895,432
2020-10-10 11:49:09.665544,27348557,432
2020-10-10 11:45:00.657841,27352983,432
2020-10-10 11:40:52.964618,27329285,432
2020-10-10 11:37:47.881685,27471781,432
2020-10-10 11:36:28.265641,27486675,432
2020-10-10 11:27:28.662582,27485718,432
2020-10-10 11:26:17.828724,27454891,432
2020-10-10 11:24:26.891575,27389189,432
2020-10-10 11:23:28.431981,27453265,432
2020-10-10 11:21:16.557736,27331099,432
2020-10-10 11:20:28.794051,27437375,432
2020-10-10 11:14:30.088850,27338848,432
2020-10-10 11:11:20.115741,27371490,432
2020-10-10 11:07:54.762100,27377888,432
2020-10-10 11:04:10.388499,27356539,432
2020-10-10 11:02:02.642467,27372388,432
2020-10-10 11:01:04.704784,27327106,432
2020-10-10 10:59:18.540084,27421343,432
2020-10-10 10:54:08.221944,27361121,432
2020-10-10 10:45:18.137062,27334339,432
2020-10-10 10:42:43.460479,27486665,432
2020-10-10 10:35:53.766978,27333083,432
2020-10-10 10:35:21.074899,27325749,432
2020-10-10 10:31:23.567592,27423132,432
2020-10-10 10:30:30.528518,27382854,432
2020-10-10 10:29:06.180566,27389181,432
2020-10-10 10:27:49.252390,27348441,432
2020-10-10 10:24:34.066585,27333424,432
2020-10-10 10:22:41.309007,27345321,432
2020-10-15 11:34:13.070215,17382070,432
2020-10-09 16:09:09.136412,27336690,432
2020-10-09 16:04:07.190020,27486519,432
2020-10-09 15:56:35.684453,27342976,432
2020-10-09 15:44:15.488235,27402106,432
2020-10-09 15:24:36.042011,27486510,432
2020-10-09 15:22:38.194612,27414705,432
2020-10-09 15:14:18.354572,27352127,432
2020-10-09 15:11:26.257728,27396100,432
2020-10-09 15:01:08.136535,27395658,432
2020-10-09 14:59:44.185927,27379610,432
2020-10-09 14:42:15.161137,27451007,432
2020-10-09 14:37:32.946472,27467171,432
2020-10-09 14:24:38.724721,27351856,432
2020-10-09 14:24:36.495941,27368253,432
2020-10-09 14:17:13.164765,27473765,432
2020-10-09 14:12:04.508517,27424484,432
2020-10-15 11:14:36.222013,17344810,432
2020-10-15 11:13:17.963160,17403509,432
2020-10-15 11:07:41.492786,17396573,432
2020-10-09 14:07:52.050017,27324021,432
2020-10-09 13:54:29.260059,27444718,432
2020-10-09 13:50:18.242658,27336791,432
2020-10-09 13:44:18.822166,27318962,432
2020-10-09 13:35:13.086443,27420772,432
2020-10-09 13:42:02.090977,27423403,432
2020-10-09 13:11:32.596884,27420013,432
2020-10-09 13:10:07.528444,27352952,432
2020-10-09 13:04:24.805840,27486482,432
2020-10-09 13:00:17.934850,27394448,432
2020-10-09 12:52:23.691406,27473182,432
2020-10-09 12:50:46.925209,27371919,432
2020-10-09 12:48:50.582096,27421497,432
2020-10-09 12:47:22.939110,27486476,432
2020-10-09 12:37:28.669721,27359170,432
2020-10-09 12:34:08.395654,27486469,432
2020-10-09 12:16:36.826932,27444866,432
2020-10-09 12:12:29.382462,27459350,432
2020-10-09 12:10:05.580357,27368436,432
2020-10-09 12:05:28.714092,27419367,432
2020-10-09 11:58:51.570755,27379711,432
2020-10-09 11:56:27.863999,27406943,432
2020-10-09 11:43:14.530897,27450424,432
2020-10-09 11:38:19.420342,27394499,432
2020-10-09 11:32:30.166920,27486426,432
2020-10-09 11:25:11.753535,27408537,432
2020-10-09 11:22:35.889228,27449810,432
2020-10-09 11:20:46.703900,27339229,432
2020-10-09 11:20:36.387377,27387218,432
2020-10-09 11:14:46.416405,27412746,432
2020-10-09 10:58:31.896870,27486438,432
2020-10-09 10:58:16.629733,27397795,432
2020-10-09 10:55:18.669640,27471107,432
2020-10-09 10:53:25.350721,27359776,432
2020-10-09 10:47:17.011763,27392896,432
2020-10-09 10:41:54.688358,27486430,432
2020-10-09 10:37:33.246738,27486429,432
2020-10-09 10:36:37.074582,27486428,432
2020-10-09 10:33:49.620056,27317341,432
2020-10-09 10:09:48.005088,27397406,432
2020-10-09 10:09:27.106662,27451693,432
2020-10-15 10:50:03.142810,17371530,432
2020-10-15 10:29:10.319612,17395928,432
2020-10-15 10:26:12.902104,17424712,432
2020-10-15 10:25:01.170712,17326017,432
2020-10-15 10:23:49.870784,17420304,432
2020-10-15 10:17:46.554581,17394834,432
2020-10-15 10:15:49.822705,17357281,432
2020-10-08 15:50:25.063995,27379947,432
2020-10-08 15:20:13.615801,27357318,432
2020-10-08 14:08:43.029890,27393345,432
2020-10-08 13:27:25.272376,27430198,432
2020-10-11 10:24:22.959468,27451696,432
2020-10-11 10:21:31.320018,27367486,432
2020-10-11 10:19:51.743449,27317621,432
2020-10-11 10:14:37.652738,27396519,432
2020-10-11 10:14:14.848460,27410108,432
2020-10-11 10:13:13.681202,27427977,432
2020-10-11 10:11:49.766664,27402210,432
2020-10-11 10:11:03.442176,27453393,432
2020-10-11 10:09:13.726223,27420157,432
2020-10-15 12:04:03.925832,17426165,432
2020-10-10 16:54:15.980916,27445009,432
2020-10-10 16:47:24.108390,27486745,432
2020-11-29 10:20:03.581099,17371382,432
2020-11-29 10:18:29.750902,17370622,432
2020-11-29 10:16:58.932670,17471998,432
2020-11-29 10:16:58.945545,17471998,432
2020-11-29 10:15:18.103861,17394162,432
2020-11-29 10:14:13.932831,17340844,432
2020-11-29 10:13:18.037001,17381483,432
2020-11-29 10:09:58.959302,17340844,432
2020-11-29 10:08:43.724594,17499679,432
2020-11-29 10:05:34.504956,17340844,432
2020-11-15 16:04:04.535904,27497404,432
2020-11-28 11:40:07.795241,17461113,432
2020-11-28 11:38:19.587270,17447360,432
2020-11-28 11:34:06.552201,17452118,432
2020-11-28 11:30:01.229646,17348161,432
2020-11-28 11:27:03.322858,17369238,432
2020-11-28 11:21:45.526977,17323180,432
2020-11-28 10:50:45.967038,17499541,432
2020-11-28 10:37:57.917226,17337589,432
2020-11-28 10:30:52.312364,17337112,432
2020-11-28 10:29:05.721174,17484493,432
2020-11-28 10:22:38.034278,17499536,432
2020-11-28 10:22:10.947507,17442888,432
2020-11-28 10:12:30.080769,17448010,432
2020-11-27 11:12:47.378872,17499391,432
2020-11-27 11:11:58.175148,17471989,432
2020-11-27 11:11:58.159779,17471989,432
2020-11-27 11:06:04.649591,17499390,432
2020-11-27 10:51:50.702271,17334768,432
2020-11-27 10:51:50.685776,17334768,432
2020-11-27 11:17:19.956792,17499392,432
2020-11-27 10:47:21.305806,17377167,432
2020-11-27 10:44:58.227254,17499386,432
2020-11-27 10:43:48.779984,17396098,432
2020-11-27 10:36:15.213183,17322854,432
2020-11-27 10:34:54.384616,17342033,432
2020-11-27 10:33:45.440840,17497804,432
2020-11-27 10:32:38.459428,17499383,432
2020-11-27 10:31:29.801995,17497804,432
2020-11-27 10:27:55.920424,17423888,432
2020-11-27 10:27:25.053647,17346144,432
2020-11-27 10:26:27.660400,17434794,432
2020-11-27 10:24:11.619180,17430404,432
2020-11-27 10:18:38.372991,17439573,432
2020-11-26 16:05:36.260446,17499240,432
2020-11-26 15:35:05.441749,17338130,432
2020-11-26 15:07:09.778268,17499227,432
2020-11-26 15:03:27.672848,17499227,432
2020-11-26 14:38:56.664520,17499220,432
2020-11-15 15:30:27.196947,27445095,432
2020-11-26 11:57:15.447558,17499196,432
2020-11-26 11:54:01.104714,17357960,432
2020-11-26 11:51:10.870590,17499193,432
2020-11-26 11:27:40.688572,17499191,432
2020-11-26 11:24:15.631140,17392782,432
2020-11-26 11:22:48.823139,17499189,432
2020-11-26 11:19:58.203548,17396195,432
2020-11-26 11:14:09.167097,17409924,432
2020-11-26 11:13:40.317818,17499185,432
2020-11-26 10:22:56.189040,17344467,432
2020-11-26 10:11:25.048984,17344467,432
2020-11-15 15:17:09.869869,27453131,432
2020-11-15 15:14:30.853669,27453131,432
2020-11-25 16:07:02.380991,17324831,432
2020-11-25 16:05:34.461454,17410877,432
2020-11-25 16:03:09.469987,17324063,432
2020-11-25 16:00:54.864370,17392393,432
2020-11-25 15:43:30.222040,17366671,432
2020-11-25 15:35:47.707567,17470102,432
2020-11-25 13:44:38.878925,17376319,432
2020-11-25 13:37:52.749721,17499043,432
2020-11-25 13:32:56.843181,17445767,432
2020-11-25 13:31:04.336430,17410231,432
2020-11-25 13:27:11.776801,17387238,432
2020-11-25 13:25:31.495807,17431866,432
2020-11-25 12:52:34.152616,17402190,432
2020-11-25 12:48:57.131128,17353499,432
2020-11-25 12:44:02.465201,17317674,432
2020-11-25 12:23:18.800570,17324741,432
2020-11-25 12:18:54.187967,17499032,432
2020-11-25 12:11:43.599358,17351184,432
2020-11-25 11:59:03.872594,17448967,432
2020-11-25 11:49:54.270524,17452601,432
2020-11-25 11:46:53.321791,17324489,432
2020-11-25 11:41:15.386613,17447337,432
2020-11-25 11:35:44.617587,17499024,432
2020-11-25 11:29:27.022618,17472742,432
2020-11-25 11:29:27.020273,17472742,432
2020-11-25 11:25:09.384518,17336196,432
2020-11-25 11:16:37.531811,17393030,432
2020-11-25 11:13:50.748742,17322191,432
2020-11-25 11:13:26.049758,17467065,432
2020-11-25 11:00:27.461656,17446598,432
2020-11-25 10:57:14.390039,17431286,432
2020-11-25 10:54:49.832110,17368800,432
